"hamilton-federalist" "jay-federalist" "madison-federalist"
"destined" 0.00351534006520956 0 0
"devise" 0.00263650504890717 0 0.00242371361399937
"differently" 0.00263650504890717 0 0.00242371361399937
"disadvantage" 0.00351534006520956 0 0
"disappointed" 0.00351534006520956 0 0
"discordant" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"discretionary" 0.00351534006520956 0 0
"disease" 0.00175767003260478 0 0.00484742722799874
"dishonorable" 0 0 0.00969485445599748
"dismemberment" 0.00263650504890717 0 0.00242371361399937
"dismiss" 0.00263650504890717 0 0.00242371361399937
"dispersed" 0.00263650504890717 0 0.00242371361399937
"dispose" 0.00263650504890717 0 0.00242371361399937
"dispute" 0.00351534006520956 0 0
"disturb" 0.00351534006520956 0 0
"divisions" 0.00175767003260478 0.0235072872590503 0
"dominions" 0.00351534006520956 0 0
"door" 0.00351534006520956 0 0
"doubtful" 0.00087883501630239 0 0.00727114084199811
"dozen" 0.00351534006520956 0 0
"draw" 0.00351534006520956 0 0
"dwell" 0.00263650504890717 0 0.00242371361399937
"earth" 0.00175767003260478 0 0.00484742722799874
"easier" 0.00351534006520956 0 0
"eastern" 0.00175767003260478 0 0.00484742722799874
"effective" 0.00263650504890717 0 0.00242371361399937
"elect" 0.00175767003260478 0 0.00484742722799874
"elevated" 0.00263650504890717 0 0.00242371361399937
"eminent" 0.00351534006520956 0 0
"emit" 0.00087883501630239 0 0.00727114084199811
"emphatically" 0.00351534006520956 0 0
"empowers" 0.00263650504890717 0 0.00242371361399937
"endanger" 0.00351534006520956 0 0
"enjoys" 0.00351534006520956 0 0
"ensuing" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"enthusiasm" 0.00263650504890717 0 0.00242371361399937
"erection" 0.00175767003260478 0 0.00484742722799874
"err" 0.00175767003260478 0 0.00484742722799874
"escaped" 0.00175767003260478 0 0.00484742722799874
"eventual" 0.00087883501630239 0 0.00727114084199811
"evince" 0.00263650504890717 0 0.00242371361399937
"exalted" 0.00351534006520956 0 0
"examining" 0.00175767003260478 0 0.00484742722799874
"exchange" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"exclude" 0.00351534006520956 0 0
"exempt" 0.00175767003260478 0 0.00484742722799874
"expectations" 0.00175767003260478 0 0.00484742722799874
"expire" 0.00351534006520956 0 0
"extra" 0.00351534006520956 0 0
"fairly" 0.00351534006520956 0 0
"falls" 0.00263650504890717 0 0.00242371361399937
"families" 0.00175767003260478 0.0235072872590503 0
"fault" 0.00263650504890717 0 0.00242371361399937
"faults" 0.00175767003260478 0 0.00484742722799874
"favoritism" 0.00351534006520956 0 0
"feared" 0.00351534006520956 0 0
"feebleness" 0.00351534006520956 0 0
"fertile" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"feudal" 0.00263650504890717 0 0.00242371361399937
"filling" 0.00351534006520956 0 0
"finances" 0.00263650504890717 0.0117536436295252 0
"finds" 0.00087883501630239 0 0.00727114084199811
"firmly" 0.00087883501630239 0.0352609308885755 0
"fitness" 0.00351534006520956 0 0
"fitted" 0.00263650504890717 0 0.00242371361399937
"flagrant" 0.00351534006520956 0 0
"flame" 0.00175767003260478 0 0.00484742722799874
"flows" 0.00263650504890717 0 0.00242371361399937
"fluctuating" 0.00263650504890717 0 0.00242371361399937
"follows" 0.00175767003260478 0 0.00484742722799874
"footing" 0.00263650504890717 0.0117536436295252 0
"fourths" 0.00263650504890717 0 0.00242371361399937
"freely" 0.00175767003260478 0 0.00484742722799874
"friend" 0.00263650504890717 0 0.00242371361399937
"furnished" 0.00351534006520956 0 0
"gloomy" 0.00263650504890717 0 0.00242371361399937
"guardian" 0.00263650504890717 0 0.00242371361399937
"harsh" 0.00351534006520956 0 0
"higher" 0.00087883501630239 0 0.00727114084199811
"hostile" 0.00263650504890717 0 0.00242371361399937
"humanity" 0.00175767003260478 0 0.00484742722799874
"ii" 0.00351534006520956 0 0
"illicit" 0.00175767003260478 0 0.00484742722799874
"illustrious" 0.00175767003260478 0 0.00484742722799874
"impediment" 0.00351534006520956 0 0
"impositions" 0.00351534006520956 0 0
"impression" 0.00351534006520956 0 0
"improbability" 0.00351534006520956 0 0
"improved" 0.00263650504890717 0 0.00242371361399937
"imputation" 0.00263650504890717 0 0.00242371361399937
"inaccuracy" 0.00087883501630239 0 0.00727114084199811
"inadmissible" 0.00263650504890717 0 0.00242371361399937
"incapable" 0.00263650504890717 0 0.00242371361399937
"include" 0.00175767003260478 0 0.00484742722799874
"incorporation" 0.00351534006520956 0 0
"india" 0.00263650504890717 0.0117536436295252 0
"indication" 0.00351534006520956 0 0
"indispensably" 0 0 0.00969485445599748
"indulged" 0.00087883501630239 0 0.00727114084199811
"inequalities" 0.00351534006520956 0 0
"inferences" 0.00351534006520956 0 0
"infinitely" 0.00263650504890717 0 0.00242371361399937
"infirmities" 0.00087883501630239 0 0.00727114084199811
"inflame" 0.00087883501630239 0 0.00727114084199811
"influential" 0.00263650504890717 0 0.00242371361399937
"informed" 0.00263650504890717 0 0.00242371361399937
"infringed" 0.00263650504890717 0 0.00242371361399937
"innocent" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"innovation" 0.00087883501630239 0 0.00727114084199811
"inroads" 0.00351534006520956 0 0
"instant" 0.00351534006520956 0 0
"institute" 0.00263650504890717 0.0117536436295252 0
"instruction" 0.00351534006520956 0 0
"insuperable" 0.00175767003260478 0 0.00484742722799874
"intend" 0.00351534006520956 0 0
"interfere" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"invade" 0.00175767003260478 0 0.00484742722799874
"investigate" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"involves" 0 0 0.00969485445599748
"junction" 0.00087883501630239 0 0.00727114084199811
"kindred" 0.00175767003260478 0 0.00484742722799874
"kingdoms" 0.00087883501630239 0.0117536436295252 0.00484742722799874
"laborious" 0.00263650504890717 0 0.00242371361399937
"lament" 0.00351534006520956 0 0
"lasting" 0.00263650504890717 0.0117536436295252 0
"lately" 0.00263650504890717 0.0117536436295252 0
"leads" 0.00263650504890717 0 0.00242371361399937
"learned" 0.00351534006520956 0 0
"lessen" 0.00351534006520956 0 0
"lesson" 0.00351534006520956 0 0
"letter" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"letters" 0 0 0.00969485445599748
"levied" 0.00175767003260478 0 0.00484742722799874
"likelihood" 0.00351534006520956 0 0
"live" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"looking" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"loose" 0.00175767003260478 0 0.00484742722799874
"loud" 0.00263650504890717 0 0.00242371361399937
"lycurgus" 0 0 0.00969485445599748
"machine" 0.00263650504890717 0 0.00242371361399937
"maintenance" 0.00263650504890717 0 0.00242371361399937
"majesty" 0.00351534006520956 0 0
"manifestly" 0.00351534006520956 0 0
"manners" 0.00263650504890717 0.0117536436295252 0
"marine" 0.00263650504890717 0 0.00242371361399937
"marque" 0 0 0.00969485445599748
"mechanic" 0.00351534006520956 0 0
"memory" 0.00175767003260478 0 0.00484742722799874
"minor" 0.00175767003260478 0 0.00484742722799874
"miscellaneous" 0.00175767003260478 0 0.00484742722799874
"misfortune" 0.00175767003260478 0 0.00484742722799874
"misrepresentation" 0.00351534006520956 0 0
"monarchies" 0.00263650504890717 0.0117536436295252 0
"monopoly" 0.00351534006520956 0 0
"monster" 0.00263650504890717 0 0.00242371361399937
"montgomery" 0.00351534006520956 0 0
"morals" 0.00263650504890717 0 0.00242371361399937
"mutable" 0.00175767003260478 0 0.00484742722799874
"naturalization" 0.00087883501630239 0 0.00727114084199811
"neglect" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"netherlands" 0.00175767003260478 0 0.00484742722799874
"noble" 0.00087883501630239 0.0117536436295252 0.00484742722799874
"nominate" 0.00351534006520956 0 0
"novel" 0.00351534006520956 0 0
"obeyed" 0 0.0470145745181006 0
"obligatory" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"obsequious" 0.00263650504890717 0 0.00242371361399937
"observance" 0.00351534006520956 0 0
"offender" 0.00351534006520956 0 0
"ordain" 0.00351534006520956 0 0
"organs" 0.00351534006520956 0 0
"overruled" 0.00263650504890717 0 0.00242371361399937
"pains" 0.00351534006520956 0 0
"performance" 0.00351534006520956 0 0
"perilous" 0.00263650504890717 0 0.00242371361399937
"periodical" 0.00351534006520956 0 0
"perplexity" 0.00263650504890717 0 0.00242371361399937
"personally" 0.00351534006520956 0 0
"pervert" 0.00263650504890717 0 0.00242371361399937
"petty" 0.00263650504890717 0 0.00242371361399937
"pieces" 0.00087883501630239 0 0.00727114084199811
"piracies" 0 0 0.00969485445599748
"plainly" 0.00351534006520956 0 0
"plead" 0.00351534006520956 0 0
"please" 0.00087883501630239 0.0117536436295252 0.00484742722799874
"pliancy" 0.00175767003260478 0 0.00484742722799874
"pockets" 0.00175767003260478 0 0.00484742722799874
"populous" 0.00351534006520956 0 0
"pounds" 0.00351534006520956 0 0
"predetermined" 0.00175767003260478 0 0.00484742722799874
"prepossessions" 0.00087883501630239 0 0.00727114084199811
"presence" 0.00351534006520956 0 0
"presents" 0.00263650504890717 0 0.00242371361399937
"preserving" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"pressure" 0.00263650504890717 0 0.00242371361399937
"pretenses" 0.00263650504890717 0.0117536436295252 0
"pretty" 0.00263650504890717 0 0.00242371361399937
"prevalency" 0.00351534006520956 0 0
"prevented" 0.00175767003260478 0 0.00484742722799874
"products" 0.00351534006520956 0 0
"profess" 0.00263650504890717 0.0117536436295252 0
"profits" 0.00351534006520956 0 0
"prohibitions" 0.00351534006520956 0 0
"prohibitory" 0.00263650504890717 0 0.00242371361399937
"projects" 0.00087883501630239 0 0.00727114084199811
"promise" 0.00263650504890717 0.0117536436295252 0
"promises" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"promoting" 0.00263650504890717 0 0.00242371361399937
"proportionably" 0.00351534006520956 0 0
"propositions" 0.00263650504890717 0 0.00242371361399937
"proprietors" 0.00263650504890717 0 0.00242371361399937
"pure" 0.00175767003260478 0 0.00484742722799874
"purely" 0.00351534006520956 0 0
"purse" 0.00175767003260478 0 0.00484742722799874
"pursuance" 0.00263650504890717 0 0.00242371361399937
"pursuant" 0.00351534006520956 0 0
"putting" 0.00263650504890717 0.0117536436295252 0
"quality" 0.00351534006520956 0 0
"quickly" 0.00351534006520956 0 0
"radical" 0.00175767003260478 0 0.00484742722799874
"rank" 0.00263650504890717 0 0.00242371361399937
"rapid" 0.00351534006520956 0 0
"rash" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"realized" 0.00351534006520956 0 0
"receiving" 0.00263650504890717 0 0.00242371361399937
"recognize" 0.00175767003260478 0 0.00484742722799874
"recommendatory" 0 0 0.00969485445599748
"recommends" 0.00175767003260478 0 0.00484742722799874
"reconciling" 0.00263650504890717 0 0.00242371361399937
"recurring" 0.00087883501630239 0 0.00727114084199811
"reducing" 0.00087883501630239 0 0.00727114084199811
"refuted" 0.00263650504890717 0 0.00242371361399937
"region" 0.00087883501630239 0.0117536436295252 0.00484742722799874
"regions" 0.00351534006520956 0 0
"reliance" 0.00351534006520956 0 0
"relinquished" 0.00351534006520956 0 0
"reluctance" 0.00263650504890717 0 0.00242371361399937
"removal" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"renders" 0.00263650504890717 0 0.00242371361399937
"renounce" 0.00351534006520956 0 0
"repeat" 0.00263650504890717 0 0.00242371361399937
"repel" 0.00263650504890717 0 0.00242371361399937
"reprobation" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"resemblance" 0.00351534006520956 0 0
"resentments" 0.00351534006520956 0 0
"residuary" 0.00175767003260478 0 0.00484742722799874
"restricted" 0.00351534006520956 0 0
"revenge" 0.00087883501630239 0.0117536436295252 0.00484742722799874
"revolt" 0.00351534006520956 0 0
"revolutions" 0.00263650504890717 0 0.00242371361399937
"rid" 0.00263650504890717 0.0117536436295252 0
"rise" 0.00087883501630239 0.0117536436295252 0.00484742722799874
"road" 0.00351534006520956 0 0
"running" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"sample" 0.00263650504890717 0 0.00242371361399937
"sanguine" 0.00175767003260478 0.0235072872590503 0
"satisfaction" 0.00263650504890717 0 0.00242371361399937
"satisfactorily" 0.00263650504890717 0 0.00242371361399937
"save" 0.00175767003260478 0 0.00484742722799874
"score" 0.00351534006520956 0 0
"scotland" 0.00087883501630239 0.0352609308885755 0
"seas" 0.00087883501630239 0 0.00727114084199811
"seasons" 0.00351534006520956 0 0
"seeing" 0.00263650504890717 0 0.00242371361399937
"self-preservation" 0.00087883501630239 0 0.00727114084199811
"senator" 0.00351534006520956 0 0
"sensations" 0.00263650504890717 0.0117536436295252 0
"servants" 0.00263650504890717 0 0.00242371361399937
"settled" 0.00263650504890717 0 0.00242371361399937
"severity" 0.00263650504890717 0.0117536436295252 0
"shadow" 0.00263650504890717 0 0.00242371361399937
"shapes" 0.00263650504890717 0 0.00242371361399937
"shilling" 0.00087883501630239 0 0.00727114084199811
"shut" 0.00087883501630239 0.0117536436295252 0.00484742722799874
"signal" 0.00351534006520956 0 0
"sincere" 0.00263650504890717 0 0.00242371361399937
"singular" 0.00175767003260478 0 0.00484742722799874
"sooner" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"sparta" 0.00175767003260478 0 0.00484742722799874
"spheres" 0.00263650504890717 0 0.00242371361399937
"spread" 0.00175767003260478 0 0.00484742722799874
"stamped" 0 0 0.00969485445599748
"streams" 0.00263650504890717 0.0117536436295252 0
"strict" 0.00351534006520956 0 0
"strictness" 0.00175767003260478 0 0.00484742722799874
"strongly" 0.00263650504890717 0 0.00242371361399937
"subsisting" 0.00351534006520956 0 0
"successful" 0.00263650504890717 0 0.00242371361399937
"sufficiency" 0.00351534006520956 0 0
"sums" 0.00351534006520956 0 0
"supposes" 0.00263650504890717 0 0.00242371361399937
"surely" 0 0.0117536436295252 0.00727114084199811
"surmounted" 0.00175767003260478 0 0.00484742722799874
"tainted" 0.00263650504890717 0 0.00242371361399937
"tedious" 0.00351534006520956 0 0
"tempestuous" 0.00263650504890717 0 0.00242371361399937
"tenor" 0.00263650504890717 0 0.00242371361399937
"tenth" 0.00351534006520956 0 0
"terrors" 0.00263650504890717 0 0.00242371361399937
"theirs" 0.00087883501630239 0.0117536436295252 0.00484742722799874
"theoretic" 0.00175767003260478 0 0.00484742722799874
"thirty" 0 0.0117536436295252 0.00727114084199811
"threaten" 0.00263650504890717 0.0117536436295252 0
"throne" 0.00263650504890717 0 0.00242371361399937
"tie" 0.00263650504890717 0 0.00242371361399937
"towns" 0.00175767003260478 0 0.00484742722799874
"trace" 0.00351534006520956 0 0
"transferred" 0 0 0.00969485445599748
"travel" 0.00263650504890717 0 0.00242371361399937
"trials" 0.00175767003260478 0 0.00484742722799874
"tributary" 0.00351534006520956 0 0
"turbulent" 0.00263650504890717 0 0.00242371361399937
"twelve" 0 0 0.00969485445599748
"unanimity" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"unanimously" 0 0 0.00969485445599748
"unconnected" 0.00263650504890717 0 0.00242371361399937
"unconstitutional" 0.00263650504890717 0 0.00242371361399937
"uncontrollable" 0.00351534006520956 0 0
"unexceptionable" 0.00087883501630239 0.0117536436295252 0.00484742722799874
"unfavorable" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"unfolded" 0.00263650504890717 0 0.00242371361399937
"unfortunate" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"universally" 0 0.0117536436295252 0.00727114084199811
"unlikely" 0.00263650504890717 0 0.00242371361399937
"unnatural" 0.00175767003260478 0 0.00484742722799874
"unreasonable" 0.00087883501630239 0 0.00727114084199811
"unrestrained" 0.00351534006520956 0 0
"usefully" 0.00351534006520956 0 0
"usurp" 0.00263650504890717 0 0.00242371361399937
"usurped" 0.00087883501630239 0 0.00727114084199811
"variations" 0.00175767003260478 0 0.00484742722799874
"vassals" 0.00351534006520956 0 0
"venture" 0.00351534006520956 0 0
"vice-president" 0.00351534006520956 0 0
"vicinity" 0.00263650504890717 0.0117536436295252 0
"victory" 0.00263650504890717 0 0.00242371361399937
"violating" 0 0 0.00969485445599748
"virtuous" 0.00087883501630239 0 0.00727114084199811
"weapon" 0.00263650504890717 0 0.00242371361399937
"week" 0.00351534006520956 0 0
"well-born" 0.00351534006520956 0 0
"well-informed" 0.00351534006520956 0 0
"whatsoever" 0.00087883501630239 0 0.00727114084199811
"wicked" 0.00263650504890717 0 0.00242371361399937
"woman" 0.00351534006520956 0 0
"wonder" 0.00087883501630239 0 0.00727114084199811
"wrought" 0.00175767003260478 0.0117536436295252 0.00242371361399937
"abandoned" 0.00263650504890717 0 0
"absorb" 0.00263650504890717 0 0
"abstain" 0.00263650504890717 0 0
