"HAMILTON_federalist1" "HAMILTON_federalist11" "HAMILTON_federalist12" "HAMILTON_federalist13" "HAMILTON_federalist15" "HAMILTON_federalist16" "HAMILTON_federalist17" "HAMILTON_federalist21" "HAMILTON_federalist22" "HAMILTON_federalist23" "HAMILTON_federalist24" "HAMILTON_federalist25" "HAMILTON_federalist26" "HAMILTON_federalist27" "HAMILTON_federalist28" "HAMILTON_federalist29" "HAMILTON_federalist30" "HAMILTON_federalist31" "HAMILTON_federalist32" "HAMILTON_federalist33" "HAMILTON_federalist34" "HAMILTON_federalist35" "HAMILTON_federalist36" "HAMILTON_federalist59" "HAMILTON_federalist6" "HAMILTON_federalist60" "HAMILTON_federalist61" "HAMILTON_federalist65" "HAMILTON_federalist66" "HAMILTON_federalist67" "HAMILTON_federalist68" "HAMILTON_federalist69" "HAMILTON_federalist7" "HAMILTON_federalist70" "HAMILTON_federalist71" "HAMILTON_federalist72" "HAMILTON_federalist73" "HAMILTON_federalist74" "HAMILTON_federalist75" "HAMILTON_federalist76" "HAMILTON_federalist77" "HAMILTON_federalist78" "HAMILTON_federalist79" "HAMILTON_federalist8" "HAMILTON_federalist80" "HAMILTON_federalist81" "HAMILTON_federalist82" "HAMILTON_federalist83" "HAMILTON_federalist84" "HAMILTON_federalist85" "HAMILTON_federalist9" "JAY_federalist2" "JAY_federalist3" "JAY_federalist4" "JAY_federalist5" "JAY_federalist64" "MADISON_federalist10" "MADISON_federalist14" "MADISON_federalist37" "MADISON_federalist38" "MADISON_federalist39" "MADISON_federalist40" "MADISON_federalist41" "MADISON_federalist42" "MADISON_federalist43" "MADISON_federalist44" "MADISON_federalist45" "MADISON_federalist46" "MADISON_federalist47" "MADISON_federalist48" "MADISON_federalist58"
"northern" 0 0.0395726157499011 0 0.406091370558376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.220102714600147 0 0 0.046189376443418 0 0 0 0 0 0 0 0 0 0 0 0 0
"occur" 0 0 0 0 0 0.0484261501210654 0 0 0 0 0.0494315373208107 0.0496770988574267 0 0.0673854447439353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0436109899694723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0482160077145612 0 0.0254323499491353 0 0 0 0 0 0 0 0 0 0.04293688278231 0 0 0.0365096750638919 0 0 0 0 0 0 0 0 0 0 0 0
"ones" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0836820083682008 0 0.0510204081632653 0 0.0500250125062531 0 0 0 0 0 0.0642260757867694 0.017082336863683 0 0 0 0 0.0682128240109141 0 0 0.04293688278231 0 0 0 0 0 0.0327868852459016 0 0 0 0 0 0 0 0 0
"owe" 0 0 0.0458085203847916 0 0.0322164948453608 0 0 0 0.027972027972028 0 0 0 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254323499491353 0 0 0 0 0 0 0 0 0 0 0 0.092378752886836 0 0 0 0 0 0.0357015351660121 0 0 0.0466200466200466 0 0 0 0
"palpable" 0 0 0.0458085203847916 0 0 0 0 0.0496770988574267 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0.0584453535943892 0 0 0 0 0 0 0 0 0 0.0600240096038415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.040453074433657 0 0 0 0.0238208670795617 0 0 0 0 0 0 0 0.0330250990752972 0 0 0 0 0 0.0280504908835905 0 0 0 0 0 0 0 0
"passing" 0 0 0 0 0 0 0 0 0.0559440559440559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418410041841004 0 0 0 0 0.0325626831650928 0 0 0 0.0254323499491353 0 0 0 0 0 0 0 0 0 0 0.0330250990752972 0.046189376443418 0 0.0298596595998806 0 0 0 0 0 0 0 0 0 0.0529100529100529 0
"past" 0 0 0 0 0 0.0484261501210654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0333778371161549 0.043010752688172 0 0 0 0 0 0 0 0 0 0 0.0482160077145612 0.040453074433657 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0365096750638919 0 0 0 0 0.0357015351660121 0.0289855072463768 0 0.0466200466200466 0 0 0 0
"perfection" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0444247001332741 0 0 0 0 0 0 0 0 0 0 0 0.0980872976949485 0 0 0 0.0333778371161549 0 0 0 0 0 0 0 0 0 0 0 0 0.040453074433657 0 0 0 0 0.112107623318386 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"permitted" 0 0 0 0 0 0 0 0 0 0.0546149645002731 0 0 0 0 0 0 0 0.0569151963574274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.043010752688172 0 0 0.0484730974309258 0 0 0 0 0 0 0 0 0 0.0254323499491353 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0 0 0.0597193191997611 0 0 0 0 0 0 0 0 0 0 0.0474158368895211
"possibly" 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0333778371161549 0 0 0 0 0.0418410041841004 0 0 0 0.0500250125062531 0 0 0 0 0 0 0.017082336863683 0 0 0 0 0 0.0602409638554217 0 0 0 0 0 0 0 0.0655737704918033 0 0 0.0289855072463768 0 0 0 0 0 0
"prefer" 0 0 0 0.101522842639594 0 0.0484261501210654 0 0 0 0 0 0 0 0 0.0613496932515337 0 0 0 0 0 0 0 0 0 0 0.0439367311072056 0 0.0490436488474743 0 0 0 0 0 0 0 0 0 0 0 0.0430848772081 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298596595998806 0 0 0 0.0357015351660121 0 0 0 0 0 0 0
"preferred" 0 0 0 0 0 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0516262261228704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.130250732660371 0 0 0 0.0254323499491353 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289855072463768 0 0 0 0 0 0
"price" 0 0.118717847249703 0 0 0.0322164948453608 0 0 0 0 0 0 0 0 0 0 0.0444247001332741 0 0 0 0 0 0.0439753737906772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0733675715333822 0 0 0 0 0 0 0 0.0280504908835905 0 0 0 0 0 0 0 0
"prince" 0 0 0 0 0 0 0.125549278091651 0 0 0 0 0 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0333778371161549 0 0 0 0 0 0 0 0 0 0.0325626831650928 0 0 0 0 0 0 0.0714626012386851 0 0 0 0 0 0 0.04293688278231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"proceeding" 0 0 0 0 0 0.0484261501210654 0 0 0 0 0 0 0 0 0 0 0.0503271263210871 0 0 0 0 0 0 0 0 0 0 0.0490436488474743 0 0 0 0 0 0 0 0 0 0.0971817298347911 0 0 0 0.0325626831650928 0 0 0 0 0 0.017082336863683 0.0238208670795617 0 0 0 0 0 0 0 0 0 0 0.0298596595998806 0 0 0 0.0357015351660121 0 0 0 0 0 0 0
"promoted" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0673854447439353 0 0 0.100654252642174 0 0 0 0 0.0439753737906772 0 0 0 0 0 0 0 0 0 0 0 0 0.0566893424036281 0.0484730974309258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04293688278231 0 0 0.0365096750638919 0 0 0.0327868852459016 0 0 0 0 0 0 0 0 0
"pronounce" 0 0 0 0 0 0.0484261501210654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0446827524575514 0 0 0 0 0 0 0.0490436488474743 0 0 0.0656167979002625 0.0333778371161549 0 0.0319897632757518 0 0 0 0 0 0 0 0.0325626831650928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289855072463768 0 0.0466200466200466 0 0 0 0
"proves" 0 0 0 0 0 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0600240096038415 0 0 0 0 0 0 0 0 0 0 0 0.0976880494952784 0 0 0 0 0 0 0.0476417341591234 0.0373692077727952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289855072463768 0 0 0 0 0 0
"prudent" 0 0 0 0 0.0322164948453608 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0490436488474743 0 0 0 0 0.043010752688172 0.0319897632757518 0 0 0 0 0 0 0 0 0 0.0482160077145612 0 0 0 0 0 0 0 0.0593471810089021 0 0 0 0 0 0 0 0 0 0.0327868852459016 0.0280504908835905 0 0 0 0 0 0 0 0
"really" 0.061576354679803 0 0 0 0 0 0 0 0 0 0 0 0.0415800415800416 0 0 0.0444247001332741 0 0 0 0 0 0 0.0362187613183629 0 0 0 0 0 0 0 0 0.0333778371161549 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0593471810089021 0 0 0.0733675715333822 0 0 0 0 0 0 0 0 0 0 0 0 0 0.036101083032491 0 0
"reflections" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0673854447439353 0 0 0.0503271263210871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.017082336863683 0 0.0373692077727952 0 0.0593471810089021 0 0 0 0 0 0 0.0365096750638919 0.0298596595998806 0 0 0 0 0 0 0 0.0379075056861259 0 0 0.0474158368895211
"relates" 0 0 0 0 0.0322164948453608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0439753737906772 0 0 0 0 0 0 0 0 0 0.0333778371161549 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0.0254323499491353 0 0 0 0 0 0 0 0 0 0.04293688278231 0 0 0 0 0.0380517503805175 0 0.0280504908835905 0 0 0.0342817963661296 0 0 0 0 0
"relations" 0 0.0395726157499011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325626831650928 0 0 0 0.0508646998982706 0 0.0341646737273659 0 0 0 0 0 0 0 0.04293688278231 0 0 0.0365096750638919 0 0 0 0 0 0.0289855072463768 0 0 0 0 0 0
"relief" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0341646737273659 0 0 0 0 0 0 0 0 0.0660501981505945 0 0.0730193501277839 0.0597193191997611 0 0 0 0.0357015351660121 0 0 0 0 0 0 0
"reported" 0 0 0 0 0 0 0 0 0 0 0.0494315373208107 0 0 0.0673854447439353 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0490436488474743 0 0.0600240096038415 0 0 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298596595998806 0.0380517503805175 0.0655737704918033 0 0 0 0 0 0 0 0 0
"requiring" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0444247001332741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484730974309258 0 0.0971817298347911 0 0 0 0 0 0 0 0.0254323499491353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.076103500761035 0.0327868852459016 0 0 0.0289855072463768 0 0 0 0 0.0529100529100529 0
"resist" 0.061576354679803 0 0 0 0 0 0 0 0 0 0 0 0.0415800415800416 0 0 0.0444247001332741 0 0 0 0 0 0.0439753737906772 0 0 0 0 0.0645577792123951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0482160077145612 0 0 0 0 0 0 0 0 0.0682128240109141 0 0.0733675715333822 0 0 0 0 0 0 0 0 0 0 0 0 0.0379075056861259 0 0 0
"restraints" 0 0 0 0 0 0 0 0 0 0 0.0494315373208107 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0860215053763441 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0373692077727952 0 0 0 0 0 0 0 0 0 0 0 0 0.0280504908835905 0.0714030703320243 0 0 0 0 0 0 0
"restriction" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.264900662251656 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0.0357015351660121 0.0579710144927536 0.0342817963661296 0 0 0 0 0
"rhode" 0 0 0 0 0 0 0 0.0496770988574267 0.0839160839160839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0860215053763441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0327868852459016 0 0 0 0 0 0 0.036101083032491 0 0
"satisfied" 0 0 0.0458085203847916 0 0 0 0 0.0496770988574267 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510204081632653 0.0430848772081 0.0500250125062531 0 0 0 0 0.0254323499491353 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0 0.0365096750638919 0 0 0 0 0 0 0 0 0 0 0 0
"says" 0 0 0 0 0 0 0 0 0 0 0.0494315373208107 0 0 0 0 0 0 0 0.0662251655629139 0 0 0 0 0 0.0488997555012225 0 0 0 0 0 0.0656167979002625 0 0 0 0 0 0 0 0 0 0 0.0325626831650928 0 0 0 0 0 0 0 0 0.0995520159283226 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289855072463768 0 0 0 0.036101083032491 0 0
"securing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0673854447439353 0 0 0 0.0569151963574274 0 0 0 0 0 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298596595998806 0 0.0655737704918033 0 0 0.0289855072463768 0 0 0 0 0 0.0474158368895211
"services" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.133274100399822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484730974309258 0.0836820083682008 0 0 0 0 0 0.0955109837631328 0.0482160077145612 0 0 0 0 0.0238208670795617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sinister" 0 0 0 0 0 0 0 0 0 0 0.0494315373208107 0 0 0 0 0 0 0 0 0 0 0 0 0.0516262261228704 0 0 0.0645577792123951 0 0 0 0.0656167979002625 0 0 0 0.0566893424036281 0 0 0 0 0 0 0.0325626831650928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0660501981505945 0 0.0365096750638919 0 0 0 0 0 0 0 0 0 0 0 0
"something" 0 0 0 0 0.0322164948453608 0 0 0 0.0559440559440559 0 0 0 0 0 0 0.0444247001332741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.043010752688172 0 0 0 0.0418410041841004 0 0 0 0 0 0.0955109837631328 0 0 0 0 0 0 0.0373692077727952 0 0 0 0 0 0 0 0 0.0365096750638919 0 0 0 0 0 0 0 0 0 0 0 0
"south" 0 0 0 0.101522842639594 0 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0436109899694723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254323499491353 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0.046189376443418 0 0 0.076103500761035 0 0 0 0 0 0 0 0.036101083032491 0 0
"sovereigns" 0 0 0 0 0 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254323499491353 0 0 0 0 0 0 0 0.0602409638554217 0 0 0 0 0 0 0 0.0327868852459016 0 0 0.0289855072463768 0 0.13986013986014 0 0.036101083032491 0 0
"sovereignties" 0 0 0 0.101522842639594 0.0322164948453608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0488997555012225 0 0 0 0 0 0 0 0.043010752688172 0 0 0 0 0 0 0 0 0 0 0 0 0.0254323499491353 0.0642260757867694 0 0 0 0 0.118694362017804 0 0 0.0733675715333822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stations" 0 0 0 0 0 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0969461948618517 0 0 0 0.0861697544161999 0 0.0325626831650928 0.0955109837631328 0 0 0.0508646998982706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"step" 0 0.0395726157499011 0 0 0.0644329896907216 0 0 0 0 0 0 0 0 0 0 0 0.0503271263210871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0319897632757518 0 0 0 0.0971817298347911 0.0510204081632653 0 0 0 0 0.0482160077145612 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046189376443418 0 0 0 0 0 0 0 0 0 0 0 0 0
"struggle" 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0.0613496932515337 0 0 0 0 0 0 0 0 0 0.0488997555012225 0 0 0 0 0 0 0 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0 0 0 0.017082336863683 0 0.0373692077727952 0 0 0 0 0 0 0 0.046189376443418 0.0730193501277839 0 0 0 0 0 0 0 0 0 0 0 0
"subjected" 0 0 0.0458085203847916 0 0 0 0 0 0.027972027972028 0 0 0.0496770988574267 0 0 0 0 0.0503271263210871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0333778371161549 0.043010752688172 0 0 0 0 0 0 0 0.0500250125062531 0 0 0.0482160077145612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289855072463768 0 0 0 0 0 0
"substantial" 0 0.0395726157499011 0 0 0.0322164948453608 0.0484261501210654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0645577792123951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0482160077145612 0 0.0254323499491353 0 0 0.0238208670795617 0 0 0 0 0 0 0 0.0330250990752972 0 0 0 0 0.0327868852459016 0 0 0 0 0 0 0 0 0
"substituted" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0319897632757518 0 0.0484730974309258 0 0 0.0510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.149298297999403 0 0 0 0 0 0.0342817963661296 0 0 0 0 0
"suffer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0439753737906772 0 0 0 0 0 0.0490436488474743 0.0436109899694723 0 0 0 0 0 0 0 0.0418410041841004 0 0 0 0 0 0 0 0 0 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0.046189376443418 0 0.0298596595998806 0 0 0 0 0 0.0342817963661296 0 0 0 0 0.0474158368895211
"suffered" 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0971817298347911 0 0 0 0 0 0 0 0 0 0.017082336863683 0 0 0 0 0 0 0 0.04293688278231 0.0330250990752972 0.046189376443418 0 0 0 0 0.0280504908835905 0.0357015351660121 0 0 0 0.0379075056861259 0 0 0
"suggestion" 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0.0362187613183629 0 0 0 0 0 0 0.120048019207683 0 0 0 0 0 0 0.0418410041841004 0 0 0 0.0500250125062531 0 0 0 0 0.0254323499491353 0 0 0.0238208670795617 0 0 0 0 0 0 0 0 0 0 0.0298596595998806 0 0 0 0 0 0 0 0 0 0 0
"teach" 0.061576354679803 0.0395726157499011 0 0 0.0322164948453608 0 0 0 0 0 0 0 0.0415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418410041841004 0 0 0 0 0.0325626831650928 0 0 0 0.0254323499491353 0.0642260757867694 0 0 0 0 0 0 0 0 0 0 0 0 0.0298596595998806 0 0 0 0 0 0 0 0 0 0 0
"temptation" 0 0 0 0 0.0322164948453608 0 0.0627746390458255 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0.0516262261228704 0 0.0439367311072056 0 0 0 0 0 0.0333778371161549 0 0 0 0.0484730974309258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0682128240109141 0 0 0 0.0330250990752972 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tends" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0362187613183629 0 0 0 0 0 0 0 0 0 0 0.0639795265515035 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0 0 0.017082336863683 0 0 0 0 0.136425648021828 0 0 0 0 0 0 0.0298596595998806 0 0 0 0.0357015351660121 0 0 0 0 0 0 0
"told" 0 0 0 0 0.0322164948453608 0 0 0 0 0 0.0494315373208107 0.0496770988574267 0 0 0.0613496932515337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0597193191997611 0 0 0 0 0.0579710144927536 0 0 0.0379075056861259 0 0 0
"turned" 0 0 0 0.203045685279188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254323499491353 0 0 0 0 0 0 0 0 0 0.04293688278231 0 0 0 0.0298596595998806 0 0.0327868852459016 0.0280504908835905 0 0 0 0 0.0379075056861259 0 0.0529100529100529 0
"unable" 0 0 0.0458085203847916 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0503271263210871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418410041841004 0 0 0 0 0 0 0.0482160077145612 0 0 0 0 0 0.0373692077727952 0 0 0.0682128240109141 0 0 0 0.0990752972258917 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"undertake" 0 0 0 0 0.0322164948453608 0 0 0 0 0 0 0 0 0 0 0.0444247001332741 0.0503271263210871 0 0 0.0584453535943892 0 0 0 0 0 0 0 0.0490436488474743 0 0 0 0.0333778371161549 0 0.0319897632757518 0 0.0484730974309258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0529100529100529 0
"undue" 0 0 0 0 0 0 0 0 0 0.0546149645002731 0 0 0 0 0 0 0 0 0 0 0 0.0439753737906772 0 0 0 0.0439367311072056 0 0 0.0436109899694723 0 0 0 0 0 0 0 0 0 0 0 0.100050025012506 0 0 0 0.040453074433657 0 0 0 0 0 0 0.0593471810089021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0379075056861259 0 0 0
"unity" 0 0.0791452314998021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.159948816378759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0602409638554217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.036101083032491 0 0
"unjust" 0 0 0 0 0 0 0 0 0 0.0546149645002731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0488997555012225 0 0 0 0.0436109899694723 0 0 0 0 0 0 0 0 0 0 0 0 0.0325626831650928 0 0 0.040453074433657 0 0 0 0 0 0 0 0 0 0 0 0.0660501981505945 0 0 0 0 0 0 0 0 0 0 0.0379075056861259 0 0 0.0474158368895211
"unwise" 0 0 0 0.101522842639594 0 0 0 0 0.027972027972028 0.0546149645002731 0 0 0.0415800415800416 0 0 0.0444247001332741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0319897632757518 0 0.0484730974309258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0330250990752972 0 0 0 0 0 0 0 0 0 0 0.0379075056861259 0 0 0
"vague" 0 0 0 0 0 0 0 0 0 0 0.0494315373208107 0 0 0 0 0 0 0.0569151963574274 0 0 0.0446827524575514 0 0 0 0 0 0 0 0.0436109899694723 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0955109837631328 0.0482160077145612 0 0 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0 0.0365096750638919 0.0298596595998806 0 0 0 0 0 0 0 0 0 0 0
"vary" 0 0.0395726157499011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0584453535943892 0 0 0 0 0 0 0.0645577792123951 0.0490436488474743 0 0 0 0 0 0 0 0.0484730974309258 0 0 0 0 0 0 0.0955109837631328 0 0 0 0 0.017082336863683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0280504908835905 0 0 0.0342817963661296 0 0 0 0 0
"vide" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.097799511002445 0 0 0 0 0 0.0656167979002625 0.0333778371161549 0 0 0 0 0 0 0 0 0 0.0325626831650928 0.0955109837631328 0 0 0 0 0.017082336863683 0.0476417341591234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"void" 0 0 0 0 0 0.0484261501210654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.162813415825464 0 0 0 0 0 0 0.0238208670795617 0 0 0 0 0 0 0.04293688278231 0 0 0 0 0 0 0 0 0.0289855072463768 0 0 0 0 0 0
"warranted" 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0.0503271263210871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484730974309258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0983606557377049 0 0 0 0.0342817963661296 0 0 0.036101083032491 0.0529100529100529 0
"wished" 0.061576354679803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0656167979002625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0593471810089021 0 0 0 0 0.0330250990752972 0 0 0 0 0.0327868852459016 0 0.0357015351660121 0 0 0 0.0379075056861259 0.036101083032491 0 0.0474158368895211
